New_File_Name,Event_Count
01251-00-B001-1.LMD,206997
01252-00-B001-1.LMD,100000
01253-00-B001-1.LMD,100000
01254-00-B001-1.LMD,100000
01255-00-B001-1.LMD,110549
01256-00-B001-1.LMD,69899
01257-00-B001-1.LMD,149348
01258-00-B001-1.LMD,234172
01259-00-B001-1.LMD,101324
01260-00-B001-1.LMD,211511
01261-00-B001-1.LMD,105251
01262-00-B001-1.LMD,253921
01262-00-B002-1.LMD,86674
01263-00-B001-1.LMD,100000
01264-00-B001-1.LMD,103166
01265-00-B001-1.LMD,100000
01266-00-B001-1.LMD,100000
01267-00-B001-1.LMD,112999
01268-00-B001-1.LMD,100000
01269-00-B001-1.LMD,101299
01270-00-B001-1.LMD,100000
01271-00-B001-1.LMD,137498
01272-00-B001-1.LMD,107038
01273-00-B001-1.LMD,100000
01274-00-B002-1.LMD,100000
01275-00-B001-1.LMD,116599
01275-01-B002-1.LMD,1000000
01275-02-B003-1.LMD,1000000
01276-00-B001-1.LMD,100000
01277-00-B001-1.LMD,140948
01278-00-B001-1.LMD,100000
01279-00-B001-1.LMD,100000
01280-00-B001-1.LMD,100000
01281-00-B001-1.LMD,100000
01282-00-B001-1.LMD,100000
01283-00-B001-1.LMD,106474
01284-00-B001-1.LMD,100000
01285-00-B001-1.LMD,102874
01285-01-B002-1.LMD,121297
01285-02-B001-1.LMD,41251
01286-00-B001-1.LMD,158798
01287-00-B001-1.LMD,100000
01288-01-B001-1.LMD,242797
01289-00-B001-1.LMD,261446
01290-00-B001-1.LMD,112269
01291-00-B001-1.LMD,111154
01292-00-B001-1.LMD,100000
01293-00-B001-1.LMD,100000
01294-00-B001-1.LMD,158348
01294-01-B002-1.LMD,100000
01295-00-B001-1.LMD,106789
01296-00-B001-1.LMD,195647
01297-00-B001-1.LMD,100000
01298-00-B001-1.LMD,105824
01299-00-B001-1.LMD,100000
01300-00-B001-1.LMD,100000
01301-00-B001-1.LMD,20801
01302-00-B001-1.LMD,100000
01303-00-B001-1.LMD,100000
01304-00-B001-1.LMD,100000
01305-00-B001-1.LMD,101099
01306-00-B003-1.LMD,100000
01306-01-B004-1.LMD,100000
01306-02-B001-1.LMD,100974
01307-00-B001-1.LMD,100000
01308-00-B001-1.LMD,100000
01308-01-B002-1.LMD,75224
01308-02-B003-1.LMD,100000
01309-00-B001-1.LMD,100000
01310-00-B001-1.LMD,100000
01311-00-B001-1.LMD,100000
01312-00-B001-1.LMD,100000
01313-00-B001-1.LMD,55776
01314-00-B001-1.LMD,187822
01314-01-B002-1.LMD,183298
01314-02-B003-1.LMD,150098
01314-03-B004-1.LMD,150000
01315-00-B001-1.LMD,100000
01316-00-B002-1.LMD,58301
01317-00-B001-1.LMD,100000
01318-00-B001-1.LMD,100000
01318-01-B002-1.LMD,100000
01318-02-B001-1.LMD,100000
01318-03-B004-1.LMD,100000
01318-04-B005-1.LMD,100000
01319-00-B001-1.LMD,114924
01320-00-B001-1.LMD,102999
01321-00-B001-1.LMD,100000
01322-00-B001-1.LMD,100000
01323-00-B001-1.LMD,100000
01324-00-B001-1.LMD,151398
01325-00-B001-1.LMD,97699
01326-00-B001-1.LMD,100000
01326-00-B001-2.LMD,20376
01327-00-B001-1.LMD,169898
01327-01-B002-1.LMD,101099
01328-00-B001-1.LMD,100000
01329-00-B001-1.LMD,124724
01330-00-B001-1.LMD,100000
01331-00-B001-1.LMD,100000
01332-00-B001-1.LMD,100000
01333-00-B001-1.LMD,100000
01333-01-B002-1.LMD,100000
01333-02-B003-1.LMD,100000
01334-00-B001-1.LMD,106904
01334-01-B002-1.LMD,92999
01335-00-B001-1.LMD,111854
01336-00-B001-1.LMD,105074
01337-00-B001-1.LMD,100000
01338-00-B001-1.LMD,150000
01339-00-B001-1.LMD,100000
01340-00-B001-1.LMD,100000
01341-00-B008-1.LMD,91124
01342-00-B001-1.LMD,86374
01343-00-B002-1.LMD,87449
01344-00-B001-1.LMD,207372
01344-01-B002-1.LMD,226522
01345-00-B001-1.LMD,66174
01346-00-B001-1.LMD,100000
01347-00-B001-1.LMD,86749
01347-00-B001-2.LMD,9226
01348-00-B001-1.LMD,145173
01349-00-B001-1.LMD,478318
01349-01-B002-1.LMD,210547
01350-00-B001-1.LMD,100000
01351-00-B001-1.LMD,173873
01351-01-B002-1.LMD,150948
01352-00-B001-1.LMD,100000
01353-00-B001-1.LMD,100699
01353-01-B002-1.LMD,100000
01354-00-B001-1.LMD,100000
01355-00-B001-1.LMD,100000
01356-00-B001-1.LMD,100000
01357-00-B001-1.LMD,107575
01358-00-B001-1.LMD,100000
01358-01-B002-1.LMD,132714
01359-00-B001-1.LMD,121599
01360-00-B001-1.LMD,100000
01361-00-B001-1.LMD,100000
01362-00-B001-1.LMD,100000
01363-00-B001-1.LMD,100000
01364-00-B001-1.LMD,192147
01365-00-B001-1.LMD,100000
01365-01-B002-1.LMD,100000
01365-02-B003-1.LMD,105883
01365-03-B004-1.LMD,100749
01366-00-B001-1.LMD,100000
01367-00-B001-1.LMD,100000
01368-00-B001-1.LMD,100000
01369-00-B001-1.LMD,100000
01370-00-B001-1.LMD,100000
01371-00-B001-1.LMD,100000
01372-00-B001-1.LMD,100000
01373-00-B001-1.LMD,100000
01373-01-B002-1.LMD,100000
01373-02-B003-1.LMD,94749
01373-03-B004-1.LMD,100000
01373-04-B005-1.LMD,100000
01373-05-B007-1.LMD,100000
01373-06-B007-1.LMD,100000
01373-07-B009-1.LMD,100000
01373-08-B010-1.LMD,100000
01373-08-B010-2.LMD,72374
01373-08-B010-3.LMD,43476
01373-08-B010-4.LMD,49552
01373-09-B011-1.LMD,100000
01373-10-B012-1.LMD,1
01373-11-B014-1.LMD,109233
01373-12-B015-1.LMD,100000
01373-13-B013-1.LMD,107982
01374-00-B001-1.LMD,189172
01375-00-B001-1.LMD,109774
01377-00-B001-1.LMD,100000
01378-00-B001-1.LMD,95424
01379-00-B001-1.LMD,154173
01380-00-B001-1.LMD,288821
01381-00-B001-1.LMD,100000
01382-00-B001-1.LMD,117375
01383-00-B001-1.LMD,100000
01383-01-B002-1.LMD,100000
01384-00-B001-1.LMD,100000
01385-00-B001-1.LMD,128148
01386-00-B001-1.LMD,57276
01387-00-B001-1.LMD,100000
01388-00-B001-1.LMD,100000
01389-00-B001-1.LMD,100000
01390-00-B001-1.LMD,100000
01391-00-B001-1.LMD,106174
01391-01-B002-1.LMD,124948
01392-00-B001-1.LMD,100000
01393-00-B001-1.LMD,100000
01394-00-B001-1.LMD,100574
01395-00-B001-1.LMD,100000
01396-00-B001-1.LMD,190472
01397-00-B001-1.LMD,115364
01397-01-B002-1.LMD,101924
01397-02-B003-1.LMD,289521
01398-00-B001-1.LMD,100000
01399-00-B001-1.LMD,19927
01400-00-B001-1.LMD,100000
01401-00-B001-1.LMD,56976
01402-00-B001-1.LMD,92524
01403-00-B001-1.LMD,100000
01404-00-B001-1.LMD,122974
01405-00-B001-1.LMD,100000
01406-00-B001-1.LMD,158688
01407-00-B001-1.LMD,166523
01408-00-B001-1.LMD,55901
01409-00-B001-1.LMD,100000
01410-00-B001-1.LMD,151923
01411-00-B001-1.LMD,71999
01412-00-B001-1.LMD,121974
01413-00-B001-1.LMD,100000
01414-00-B001-1.LMD,100000
01415-00-B001-1.LMD,100000
01416-00-B001-1.LMD,229472
01417-00-B001-1.LMD,100000
01418-00-B001-1.LMD,100000
01418-01-B002-1.LMD,100000
01419-00-B001-1.LMD,157123
01420-00-B001-1.LMD,107999
01421-00-B001-1.LMD,168073
01422-00-B001-1.LMD,131448
01423-00-B001-1.LMD,100000
01424-00-B001-1.LMD,100000
01425-00-B001-1.LMD,120549
01426-00-B001-1.LMD,203472
01427-00-B001-1.LMD,100000
01428-00-B001-1.LMD,100000
01428-01-B002-1.LMD,100000
01429-00-B001-1.LMD,176398
01429-01-B001-1.LMD,100000
01429-02-B002-1.LMD,100000
01430-00-B001-1.LMD,100000
01431-00-B001-1.LMD,100000
01431-01-B002-1.LMD,100000
01431-02-B005-1.LMD,100000
01431-03-B001-1.LMD,100000
01431-04-B007-1.LMD,100000
01431-05-B008-1.LMD,100000
01431-06-B009-1.LMD,100000
01431-07-B010-1.LMD,100000
01431-08-B011-1.LMD,100000
01431-09-B012-1.LMD,71199
01431-10-B001-1.LMD,107433
01431-11-B013-1.LMD,96174
01431-12-B006-1.LMD,126573
01432-00-B001-1.LMD,100000
01433-00-B001-1.LMD,107384
01434-00-B001-1.LMD,100000
01435-00-B001-1.LMD,100000
01436-00-B001-1.LMD,114459
01436-01-B002-1.LMD,100000
01437-00-B001-1.LMD,100000
01438-00-B001-1.LMD,100000
01439-00-B001-1.LMD,120138
01440-00-B001-1.LMD,100000
01441-00-B001-1.LMD,100000
01442-00-B001-1.LMD,100000
01443-00-B001-1.LMD,123024
01444-00-B001-1.LMD,109446
01445-00-B001-1.LMD,154523
01445-01-B001-1.LMD,161048
01446-00-B001-1.LMD,100000
01447-00-B001-1.LMD,100000
01448-00-B001-1.LMD,100000
01449-00-B001-1.LMD,104024
01450-00-B001-1.LMD,100000
01451-00-B001-1.LMD,100000
01452-00-B001-1.LMD,100000
01452-01-B001-1.LMD,103449
01453-00-B001-1.LMD,100000
01454-00-B001-1.LMD,150000
01455-00-B001-1.LMD,100000
01456-00-B001-1.LMD,201747
01457-00-B001-1.LMD,100000
01457-00-B001-2.LMD,13851
01458-00-B001-1.LMD,100000
01459-00-B001-1.LMD,100000
01460-00-B001-1.LMD,100000
01461-00-B001-1.LMD,48301
01462-00-B001-1.LMD,100000
01463-00-B001-1.LMD,100000
01463-01-B002-1.LMD,100000
01464-00-B001-1.LMD,185923
01465-00-B001-1.LMD,51126
01466-00-B001-1.LMD,100000
01467-00-B001-1.LMD,108077
01468-00-B001-1.LMD,139420
01469-00-B001-1.LMD,147373
01470-00-B001-1.LMD,100000
01470-01-B002-1.LMD,100000
01471-00-B001-1.LMD,100000
01471-01-B002-1.LMD,100000
01471-02-B003-1.LMD,100000
01471-03-B004-1.LMD,100000
01471-04-B005-1.LMD,236055
01471-05-B006-1.LMD,100000
01471-05-B006-2.LMD,111370
01471-06-B007-1.LMD,114178
01471-07-B001-1.LMD,96749
01472-00-B001-1.LMD,409394
01472-01-B002-1.LMD,100000
01473-00-B001-1.LMD,100000
01474-00-B001-1.LMD,104820
01475-00-B001-1.LMD,100374
01476-00-B001-1.LMD,100000
01477-00-B001-1.LMD,100000
01478-00-B001-1.LMD,112182
01479-00-B001-1.LMD,100000
01480-00-B001-1.LMD,100000
01481-00-B002-1.LMD,100000
01482-00-B001-1.LMD,91124
01483-00-B001-1.LMD,138709
01484-00-B001-1.LMD,100000
01485-00-B001-1.LMD,81799
01486-00-B001-1.LMD,900
01486-00-B001-2.LMD,100000
01487-00-B001-1.LMD,100000
01488-00-B001-1.LMD,100000
01489-00-B001-1.LMD,117124
01490-00-B001-1.LMD,100000
01491-00-B001-1.LMD,100000
01492-00-B001-1.LMD,100000
01493-00-B001-1.LMD,100000
01494-00-B001-1.LMD,149848
01494-01-B002-1.LMD,102499
01495-00-B001-1.LMD,214247
01495-01-B002-1.LMD,216072
01496-00-B001-1.LMD,113849
01497-00-B001-1.LMD,110274
01498-00-B001-1.LMD,100000
01499-00-B001-1.LMD,100000
01500-00-B001-1.LMD,100000
01501-00-B001-1.LMD,100000
01502-00-B001-1.LMD,100000
01503-00-B001-1.LMD,132373
01504-00-B001-1.LMD,231422
01505-00-B001-1.LMD,169362
01506-00-B001-1.LMD,100000
01507-00-B001-1.LMD,31001
01507-01-B003-1.LMD,130291
01507-02-B004-1.LMD,79599
01508-00-B001-1.LMD,100000
01509-00-B001-1.LMD,100000
01510-00-B001-1.LMD,100724
01511-00-B001-1.LMD,100000
01512-00-B001-1.LMD,157648
01513-00-B001-1.LMD,100000
01514-00-B001-1.LMD,109674
01515-00-B001-1.LMD,100000
01516-00-B001-1.LMD,87049
01517-00-B001-1.LMD,101174
01518-00-B001-1.LMD,624916
01519-00-B001-1.LMD,100000
01520-00-B001-1.LMD,100000
01520-01-B002-1.LMD,100000
01520-02-B003-1.LMD,100000
01521-00-B001-1.LMD,100000
01522-00-B001-1.LMD,85449
01523-00-B001-1.LMD,290832
01524-00-B001-1.LMD,100000
01524-01-B002-1.LMD,100000
01525-00-B001-1.LMD,132347
01526-00-B001-1.LMD,109824
01526-01-B002-1.LMD,101974
01527-00-B001-1.LMD,100000
01528-00-B001-1.LMD,109199
01528-00-B001-2.LMD,114624
01528-01-B002-1.LMD,100000
01529-00-B001-1.LMD,100000
01530-00-B001-1.LMD,100000
01531-00-B001-1.LMD,49701
01531-01-B002-1.LMD,100000
01532-00-B001-1.LMD,100000
01533-00-B001-1.LMD,100000
01533-01-B002-1.LMD,100000
01533-02-B003-1.LMD,100000
01534-00-B001-1.LMD,100000
01535-00-B001-1.LMD,53726
01535-01-B002-1.LMD,169673
01536-00-B001-1.LMD,113124
01536-01-B002-1.LMD,200000
01537-00-B001-1.LMD,100000
01538-00-B001-1.LMD,105659
01538-01-B001-1.LMD,38451
01538-02-B003-1.LMD,195447
01539-00-B001-1.LMD,100000
01540-00-B001-1.LMD,100000
01541-00-B001-1.LMD,100000
01542-00-B001-1.LMD,124516
01542-01-B002-1.LMD,265730
01543-00-B001-1.LMD,68524
01544-00-B001-1.LMD,88349
01545-00-B001-1.LMD,100000
01546-00-B001-1.LMD,100000
01546-01-B002-1.LMD,100000
01546-02-B003-1.LMD,131700
01547-00-B001-1.LMD,157116
01548-00-B001-1.LMD,100000
01549-00-B001-1.LMD,100000
01550-00-B001-1.LMD,100000
01551-00-B001-1.LMD,64774
01552-00-B001-1.LMD,100000
01553-00-B001-1.LMD,30921
01554-00-B001-1.LMD,100000
01554-01-B001-1.LMD,120274
01555-00-B001-1.LMD,128848
01556-00-B001-1.LMD,100000
01556-01-B003-1.LMD,100000
01556-02-B004-1.LMD,108913
01556-03-B002-1.LMD,107426
01557-00-B001-1.LMD,139148
01558-00-B001-1.LMD,100000
01559-00-B001-1.LMD,100000
01561-00-B001-1.LMD,100000
01561-01-B002-1.LMD,100000
01561-02-B003-1.LMD,79849
01562-00-B001-1.LMD,100000
01563-00-B001-1.LMD,24026
01564-00-B001-1.LMD,111036
01565-00-B001-1.LMD,107212
01566-00-B001-1.LMD,100000
01566-01-B002-1.LMD,100000
01567-00-B001-1.LMD,202772
01568-00-B001-1.LMD,100000
01569-00-B001-1.LMD,215072
01570-00-B001-1.LMD,100000
01571-00-B001-1.LMD,100000
01572-00-B001-1.LMD,132936
01573-00-B001-1.LMD,100000
01574-00-B001-1.LMD,100000
01575-00-B001-1.LMD,205347
01576-00-B001-1.LMD,104299
01576-01-B002-1.LMD,104199
01577-00-B001-1.LMD,100000
01578-00-B001-1.LMD,100000
01579-00-B001-1.LMD,237260
01580-00-B001-1.LMD,114949
01581-00-B001-1.LMD,100000
01582-00-B001-1.LMD,100000
01583-00-B001-1.LMD,119274
01584-00-B001-1.LMD,100000
01585-00-B001-1.LMD,100000
01586-00-B001-1.LMD,100000
01587-00-B001-1.LMD,100000
01588-00-B001-1.LMD,100000
01589-00-B001-1.LMD,73999
01590-00-B001-1.LMD,173048
01591-00-B001-1.LMD,100000
01591-01-B002-1.LMD,100000
01592-00-B001-1.LMD,121374
01593-00-B001-1.LMD,79699
01593-01-B002-1.LMD,100000
01594-00-B001-1.LMD,91224
01595-00-B001-1.LMD,100000
01596-00-B001-1.LMD,100000
01597-00-B001-1.LMD,105574
01597-01-B002-1.LMD,137523
01598-00-B001-1.LMD,100000
01599-00-B001-1.LMD,109474
01600-00-B001-1.LMD,109174
01601-00-B001-1.LMD,100000
01602-00-B001-1.LMD,100000
01603-00-B001-1.LMD,107870
01604-00-B001-1.LMD,62674
01605-00-B001-1.LMD,100000
01606-00-B001-1.LMD,100000
01607-00-B001-1.LMD,100000
01608-00-B001-1.LMD,110790
01609-00-B001-1.LMD,100000
01609-01-B002-1.LMD,100000
01610-00-B001-1.LMD,100000
01611-00-B001-1.LMD,152773
01612-00-B001-1.LMD,100000
01614-00-B001-1.LMD,100000
01615-00-B001-1.LMD,143941
01616-00-B001-1.LMD,100000
01616-01-B001-1.LMD,102849
01617-00-B001-1.LMD,150000
01618-00-B001-1.LMD,100849
01619-00-B001-1.LMD,97724
01620-00-B001-1.LMD,103299
01620-01-B002-1.LMD,100000
01621-00-B001-1.LMD,120699
01621-01-B002-1.LMD,100649
01621-02-B003-1.LMD,100000
01621-03-B004-1.LMD,100000
01622-00-B001-1.LMD,100000
01623-00-B001-1.LMD,100000
01624-00-B001-1.LMD,100000
01625-00-B001-1.LMD,103199
01626-00-B001-1.LMD,107570
01627-00-B001-1.LMD,64424
01627-01-B003-1.LMD,100474
01627-02-B004-1.LMD,65599
01628-00-B001-1.LMD,151948
01629-00-B002-1.LMD,100000
01630-00-B001-1.LMD,100000
01631-00-B001-1.LMD,100000
01633-00-B001-1.LMD,100000
01634-00-B001-1.LMD,100000
01635-00-B001-1.LMD,104971
01636-00-B001-1.LMD,100000
01637-00-B001-1.LMD,289746
01638-00-B001-1.LMD,100000
01638-01-B002-1.LMD,100000
01638-02-B003-1.LMD,100000
01639-00-B001-1.LMD,100000
01640-00-B001-1.LMD,134323
01641-00-B001-1.LMD,100000
01642-00-B001-1.LMD,115097
01643-00-B001-1.LMD,100000
01643-00-B001-2.LMD,100000
01644-00-B001-1.LMD,100000
01645-00-B001-1.LMD,128478
01646-00-B001-1.LMD,100000
01647-00-B001-1.LMD,121304
01648-00-B001-1.LMD,100000
01649-00-B001-1.LMD,100000
01650-01-B001-1.LMD,213897
01651-00-B001-1.LMD,101499
01652-00-B001-1.LMD,100000
01653-00-B001-1.LMD,100000
01654-00-B001-1.LMD,189397
01655-00-B001-1.LMD,100000
01656-00-B001-1.LMD,100000
01657-00-B001-1.LMD,97774
01657-01-B003-1.LMD,84874
01658-00-B001-1.LMD,100000
01659-00-B001-1.LMD,100000
01659-01-B002-1.LMD,100000
01659-02-B003-1.LMD,100000
01659-03-B004-1.LMD,100000
01660-00-B001-1.LMD,100000
01661-00-B001-1.LMD,130123
01662-00-B001-1.LMD,100000
01663-00-B001-1.LMD,100000
01664-00-B001-1.LMD,100000
01664-01-B002-1.LMD,100000
01665-00-B001-1.LMD,74274
01666-00-B001-1.LMD,100000
01666-01-B001-1.LMD,55376
01666-02-B003-1.LMD,55001
01666-03-B005-1.LMD,100000
01666-04-B006-1.LMD,100000
01666-05-B007-1.LMD,100000
01666-06-B008-1.LMD,114594
01667-00-B001-1.LMD,33776
01668-00-B001-1.LMD,241597
01669-00-B001-1.LMD,203797
01670-00-B001-1.LMD,84874
01671-00-B001-1.LMD,100000
01671-01-B002-1.LMD,100000
01671-02-B003-1.LMD,1800000
01672-00-B001-1.LMD,100000
01673-00-B001-1.LMD,100000
01674-00-B001-1.LMD,100000
01676-00-B001-1.LMD,71274
01677-00-B001-1.LMD,111949
01678-00-B001-1.LMD,100000
01680-00-B001-1.LMD,151573
01681-00-B001-1.LMD,88624
01682-00-B001-1.LMD,100000
01682-01-B002-1.LMD,105349
01683-00-B001-1.LMD,100000
01684-00-B001-1.LMD,100000
01684-01-B002-1.LMD,100000
01685-00-B001-1.LMD,99874
01686-00-B001-1.LMD,126123
01687-00-B001-1.LMD,187173
01687-01-B002-1.LMD,302546
01687-02-B003-1.LMD,95874
01687-03-B001-1.LMD,100000
01687-04-B005-1.LMD,100000
01688-00-B002-1.LMD,97424
01689-00-B001-1.LMD,100000
01690-00-B001-1.LMD,100000
01691-00-B001-1.LMD,100000
01691-01-B002-1.LMD,100000
01691-02-B003-1.LMD,100000
01692-00-B001-1.LMD,100000
01693-00-B001-1.LMD,100000
01694-00-B001-1.LMD,100000
01694-00-B001-2.LMD,100000
01695-00-B001-1.LMD,113724
01696-00-B001-1.LMD,100449
01697-00-B001-1.LMD,100000
01698-00-B001-1.LMD,100000
01699-00-B001-1.LMD,20376
01700-00-B001-1.LMD,101649
01701-00-B001-1.LMD,100000
01702-00-B001-1.LMD,100000
01702-01-B001-1.LMD,100000
01703-00-B001-1.LMD,100000
01704-00-B001-1.LMD,100000
01705-00-B001-1.LMD,100000
01706-00-B001-1.LMD,100000
01707-00-B001-1.LMD,86749
01708-00-B001-1.LMD,100000
01709-00-B001-1.LMD,138498
01710-00-B001-1.LMD,200000
01711-00-B001-1.LMD,100000
01711-01-B002-1.LMD,100000
01712-00-B001-1.LMD,154398
01712-00-B001-2.LMD,150000
01713-00-B001-1.LMD,100000
01714-00-B001-1.LMD,100324
01715-00-B001-1.LMD,100000
01716-00-B001-1.LMD,150000
01717-00-B001-1.LMD,150000
01718-00-B001-1.LMD,100000
01719-00-B001-1.LMD,100000
01720-00-B001-1.LMD,88399
01721-00-B001-1.LMD,104949
01722-00-B001-1.LMD,163123
01723-00-B001-1.LMD,243672
01724-00-B001-1.LMD,100699
01725-00-B001-1.LMD,100000
01725-01-B002-1.LMD,100000
01726-00-B001-1.LMD,100000
01727-00-B001-1.LMD,100000
01728-00-B001-1.LMD,100000
01729-00-B001-1.LMD,100000
01730-00-B001-1.LMD,517167
01731-00-B001-1.LMD,77049
01732-00-B001-1.LMD,106749
01733-00-B001-1.LMD,100000
01734-00-B001-1.LMD,100000
01735-00-B002-1.LMD,109087
01736-00-B001-1.LMD,100000
01737-00-B001-1.LMD,100000
01738-00-B001-1.LMD,100000
01739-00-B001-1.LMD,89374
01740-00-B001-1.LMD,100000
01741-00-B001-1.LMD,100000
01742-00-B001-1.LMD,111329
01743-00-B001-1.LMD,129748
01744-00-B001-1.LMD,141648
01745-00-B001-1.LMD,121149
01746-00-B001-1.LMD,100000
01746-01-B002-1.LMD,100000
01746-02-B003-1.LMD,100000
01747-00-B001-1.LMD,100000
01747-01-B002-1.LMD,100000
01747-02-B003-1.LMD,100000
01748-00-B001-1.LMD,369220
01749-00-B001-1.LMD,100000
01750-00-B001-1.LMD,100000
01751-00-B001-1.LMD,100000
01752-00-B001-1.LMD,100774
01753-00-B001-1.LMD,145523
01754-00-B001-1.LMD,68524
01754-01-B002-1.LMD,70224
01754-02-B001-1.LMD,47551
01755-00-B001-1.LMD,95424
01755-01-B002-1.LMD,36026
01755-02-B003-1.LMD,211689
01755-03-B004-1.LMD,125198
01756-00-B001-1.LMD,100000
01757-00-B001-1.LMD,106564
01758-00-B001-1.LMD,88449
01759-00-B001-1.LMD,100000
01760-00-B001-1.LMD,100000
01760-00-B001-2.LMD,15101
01761-00-B001-1.LMD,172573
01762-00-B001-1.LMD,100000
01763-00-B001-1.LMD,100000
01764-00-B001-1.LMD,100000
01764-01-B002-1.LMD,100000
01765-00-B001-1.LMD,654215
01766-00-B001-1.LMD,218272
01767-00-B001-1.LMD,225047
01768-00-B001-1.LMD,100000
01769-00-B001-1.LMD,274696
01770-00-B001-1.LMD,101299
01771-00-B001-1.LMD,100000
01772-00-B001-1.LMD,100000
01772-01-B002-1.LMD,100000
01773-00-B001-1.LMD,100000
01774-00-B001-1.LMD,100000
01775-00-B001-1.LMD,239972
01776-00-B001-1.LMD,100000
01777-00-B001-1.LMD,100000
01778-00-B001-1.LMD,100000
01779-00-B001-1.LMD,100000
01780-00-B001-1.LMD,5801
01781-00-B001-1.LMD,100000
01782-00-B001-1.LMD,100000
01783-00-B001-1.LMD,100000
01785-00-B001-1.LMD,100000
01786-00-B001-1.LMD,140373
01787-00-B001-1.LMD,188947
01788-00-B001-1.LMD,105738
01789-00-B001-1.LMD,416544
01790-00-B001-1.LMD,100000
01790-01-B002-1.LMD,100000
01792-00-B001-1.LMD,601091
01793-00-B001-1.LMD,73049
01794-00-B001-1.LMD,100000
01794-01-B001-1.LMD,100000
01794-01-B001-2.LMD,100000
01795-00-B001-1.LMD,100000
01796-00-B001-1.LMD,53826
01797-00-B001-1.LMD,100000
01798-00-B001-1.LMD,100000
01799-00-B001-1.LMD,119908
01800-00-B001-1.LMD,100000
01801-00-B001-1.LMD,100000
01802-00-B001-1.LMD,100000
01803-00-B001-1.LMD,100000
01803-01-B002-1.LMD,100000
01804-00-B001-1.LMD,100000
01805-00-B001-1.LMD,100000
01806-00-B001-1.LMD,146648
01807-00-B001-1.LMD,100000
01808-00-B001-1.LMD,100000
01809-00-B001-1.LMD,158898
01810-00-B001-1.LMD,105559
01810-01-B002-1.LMD,135276
01810-02-B003-1.LMD,351745
01811-00-B001-1.LMD,100000
01811-01-B002-1.LMD,14551
01812-00-B001-1.LMD,100000
01813-00-B001-1.LMD,100000
01814-00-B001-1.LMD,160973
01815-00-B001-1.LMD,100874
01815-01-B002-1.LMD,343045
01816-00-B001-1.LMD,100000
01817-00-B001-1.LMD,413319
01818-00-B001-1.LMD,100000
01819-00-B001-1.LMD,100000
01819-01-B002-1.LMD,100000
01819-02-B003-1.LMD,100000
01820-00-B001-1.LMD,55051
01821-00-B001-1.LMD,100000
01822-00-B001-1.LMD,100000
01823-00-B001-1.LMD,128823
01824-00-B001-1.LMD,100000
01825-00-B001-1.LMD,209472
01825-01-B001-1.LMD,100000
01826-00-B001-1.LMD,104059
01827-00-B001-1.LMD,24651
01828-00-B001-1.LMD,124949
01829-00-B001-1.LMD,100000
01829-01-B002-1.LMD,100000
01830-00-B001-1.LMD,100000
01831-00-B001-1.LMD,100000
01832-00-B001-1.LMD,100000
01832-00-B001-2.LMD,21551
01832-01-B002-1.LMD,100000
01832-02-B001-1.LMD,106340
01832-03-B004-1.LMD,104839
01832-04-B005-1.LMD,93824
01833-00-B001-1.LMD,100000
01834-00-B001-1.LMD,150648
01835-00-B001-1.LMD,100000
01836-00-B001-1.LMD,1710672
01837-00-B001-1.LMD,81024
01838-00-B001-1.LMD,131798
01839-00-B001-1.LMD,100000
01840-00-B001-1.LMD,100000
01841-00-B001-1.LMD,27676
01842-00-B001-1.LMD,100000
01843-00-B001-1.LMD,100000
01844-00-B001-1.LMD,137598
01845-00-B001-1.LMD,9276
01846-00-B001-1.LMD,100000
01847-00-B001-1.LMD,106320
01848-00-B001-1.LMD,100574
01849-00-B001-1.LMD,100000
01850-00-B001-1.LMD,100000
01851-00-B001-1.LMD,100000
01852-00-B001-1.LMD,100000
01853-00-B001-1.LMD,101074
01854-00-B001-1.LMD,100000
01855-00-B001-1.LMD,97699
01855-01-B002-1.LMD,293736
01855-02-B003-1.LMD,21326
01856-00-B001-1.LMD,461568
01857-00-B001-1.LMD,99949
01858-00-B001-1.LMD,100000
01859-00-B001-1.LMD,100000
01860-00-B001-1.LMD,104949
01861-00-B001-1.LMD,100000
01862-00-B001-1.LMD,100000
01863-00-B001-1.LMD,100000
01864-00-B001-1.LMD,100000
01865-00-B001-1.LMD,104574
01866-00-B001-1.LMD,100000
01867-00-B001-1.LMD,210347
01868-00-B001-1.LMD,264196
01869-00-B001-1.LMD,100000
01869-01-B002-1.LMD,100000
01870-00-B001-1.LMD,112249
01871-00-B001-1.LMD,68449
01871-01-B002-1.LMD,142373
01874-00-B001-1.LMD,61501
01874-01-B002-1.LMD,97749
01875-00-B001-1.LMD,100000
01876-00-B001-1.LMD,108199
01876-01-B002-1.LMD,126093
01876-02-B003-1.LMD,1000000
01877-00-B001-1.LMD,100000
01878-00-B001-1.LMD,107309
01878-01-B002-1.LMD,105898
01879-00-B001-1.LMD,122764
01880-00-B001-1.LMD,100000
01881-00-B001-1.LMD,8251
01882-00-B001-1.LMD,191597
01883-00-B001-1.LMD,100000
01884-00-B001-1.LMD,102824
01884-01-B002-1.LMD,100000
01885-00-B001-1.LMD,100000
01886-00-B001-1.LMD,151548
01887-00-B001-1.LMD,100000
01888-00-B001-1.LMD,100000
01889-00-B001-1.LMD,100000
01890-00-B001-1.LMD,178723
01891-00-B001-1.LMD,139842
01892-00-B001-1.LMD,100000
01893-00-B001-1.LMD,100000
